time,cruise,ship,ship_code,order_occupied,tow_type,tow_number,end_time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,mesh_size,year,month,season,line.station,larvae_100m3
2012-03-31T03:01:00Z,201203,BELL M. SHIMADA,SH,31,MT,1,2012-03-31T03:16:14Z,33.321667,-119.665,86.7,50,0.02,70.6,1,0.505,2012,3,spring,86.7 50,1.4164306
2012-03-31T06:47:00Z,201203,BELL M. SHIMADA,SH,32,MT,1,2012-03-31T07:01:40Z,33.155,-120.005,86.7,55,0.02,72.7,1,0.505,2012,3,spring,86.7 55,0
2012-03-31T10:19:00Z,201203,BELL M. SHIMADA,SH,33,MT,1,2012-03-31T10:34:02Z,32.991665,-120.348335,86.7,60,0.02,78.9,1,0.505,2012,3,spring,86.7 60,0
2012-04-01T02:48:00Z,201203,BELL M. SHIMADA,SH,36,MT,1,2012-04-01T03:03:05Z,33.575,-120.75667,83.3,60,0.02,75.1,1,0.505,2012,3,spring,83.3 60,0
2012-04-01T06:47:00Z,201203,BELL M. SHIMADA,SH,37,MT,1,2012-04-01T07:01:58Z,33.741665,-120.41333,83.3,55,0.02,74,1,0.505,2012,3,spring,83.3 55,0
2012-04-01T17:23:00Z,201203,BELL M. SHIMADA,SH,39,MT,1,2012-04-01T17:37:38Z,33.823334,-118.628334,86.7,35,0.01,112.9,1,0.505,2012,3,spring,86.7 35,0
2012-04-01T19:56:00Z,201203,BELL M. SHIMADA,SH,40,MT,1,2012-04-01T20:11:03Z,33.881664,-118.50833,86.7,33,0.01,87.1,1,0.505,2012,3,spring,86.7 33,0
2012-04-02T05:43:00Z,201203,BELL M. SHIMADA,SH,41,MT,1,2012-04-02T05:58:02Z,34.175,-119.50667,83.3,42,0.02,75.3,1,0.505,2012,3,spring,83.3 42,0
2012-04-02T07:33:00Z,201203,BELL M. SHIMADA,SH,42,MT,1,2012-04-02T07:47:55Z,34.231667,-119.44334,83.3,40.6,0.02,68.2,1,0.505,2012,3,spring,83.3 40.6,0
2012-04-02T11:41:00Z,201203,BELL M. SHIMADA,SH,43,MT,1,2012-04-02T11:56:03Z,34.275,-120.02,81.8,46.9,0.02,80.3,1,0.505,2012,3,spring,81.8 46.9,0
2012-04-02T15:30:00Z,201203,BELL M. SHIMADA,SH,44,MT,1,2012-04-02T15:44:59Z,34.45,-120.52333,80,51,0.01,103.8,1,0.505,2012,3,spring,80 51,0
2012-04-02T22:08:00Z,201203,BELL M. SHIMADA,SH,45,MT,1,2012-04-02T22:22:59Z,35.08,-120.776665,76.7,49,0.01,102,1,0.505,2012,3,spring,76.7 49,0
2012-04-03T00:18:00Z,201203,BELL M. SHIMADA,SH,46,MT,1,2012-04-03T00:32:58Z,35.021667,-120.916664,76.7,51,0.02,72.6,1,0.505,2012,3,spring,76.7 51,0
2012-04-03T03:44:00Z,201203,BELL M. SHIMADA,SH,47,MT,1,2012-04-03T03:59:15Z,34.888332,-121.19666,76.7,55,0.02,74.2,1,0.505,2012,3,spring,76.7 55,0
2012-04-03T07:28:00Z,201203,BELL M. SHIMADA,SH,48,MT,1,2012-04-03T07:43:03Z,34.721664,-121.545,76.7,60,0.02,73.4,1,0.505,2012,3,spring,76.7 60,1.3623978
2012-07-03T12:27:00Z,201207,OCEAN STARR,OS,1,MT,1,2012-07-03T12:42:15Z,32.845,-117.53167,93.3,30,0.01,83.8,1,0.505,2012,7,summer,93.3 30,0
2012-07-03T16:58:00Z,201207,OCEAN STARR,OS,2,MT,1,2012-07-03T17:13:13Z,32.915,-117.405,93.3,28,0.01,114.2,1,0.505,2012,7,summer,93.3 28,0
2012-07-10T07:38:00Z,201207,OCEAN STARR,OS,3,MT,1,2012-07-10T07:53:30Z,32.95,-117.31,93.3,26.7,0.02,77.2,1,0.505,2012,7,summer,93.3 26.7,0
2012-07-10T18:33:00Z,201207,OCEAN STARR,OS,6,MT,1,2012-07-10T18:48:05Z,32.68,-117.87334,93.3,35,0.01,84.8,1,0.505,2012,7,summer,93.3 35,0
2012-07-10T23:25:00Z,201207,OCEAN STARR,OS,7,MT,1,2012-07-10T23:40:05Z,32.513332,-118.21166,93.3,40,0.01,84,1,0.505,2012,7,summer,93.3 40,0
2012-07-11T03:47:00Z,201207,OCEAN STARR,OS,8,MT,1,2012-07-11T04:01:56Z,32.346664,-118.55333,93.3,45,0.01,88.7,1,0.505,2012,7,summer,93.3 45,0
2012-07-11T08:32:00Z,201207,OCEAN STARR,OS,9,MT,1,2012-07-11T08:47:04Z,32.181667,-118.87334,93.3,50,0.01,102.3,1,0.505,2012,7,summer,93.3 50,0
2012-07-11T13:04:00Z,201207,OCEAN STARR,OS,10,MT,1,2012-07-11T13:19:20Z,32.015,-119.221664,93.3,55,0.01,91.7,1,0.505,2012,7,summer,93.3 55,0
2012-07-11T18:21:00Z,201207,OCEAN STARR,OS,11,MT,1,2012-07-11T18:36:11Z,31.845,-119.565,93.3,60,0.02,76.1,1,0.505,2012,7,summer,93.3 60,0
2012-07-15T14:21:00Z,201207,OCEAN STARR,OS,24,MT,1,2012-07-15T14:36:16Z,32.42,-119.958336,90,60,0.02,77.4,1,0.505,2012,7,summer,90 60,0
2012-07-15T20:12:00Z,201207,OCEAN STARR,OS,25,MT,1,2012-07-15T20:27:02Z,32.651665,-119.49834,90,53,0.02,74.4,1,0.505,2012,7,summer,90 53,0
2012-07-16T01:52:00Z,201207,OCEAN STARR,OS,26,MT,1,2012-07-16T02:06:57Z,32.915,-118.94334,90,45,0.02,78.9,1,0.505,2012,7,summer,90 45,0
2012-07-16T07:27:00Z,201207,OCEAN STARR,OS,27,MT,1,2012-07-16T07:42:02Z,33.183334,-118.385,90,37,0.01,120,1,0.505,2012,7,summer,90 37,0
2012-07-16T10:20:00Z,201207,OCEAN STARR,OS,28,MT,1,2012-07-16T10:34:59Z,33.25,-118.255,90,35,0.01,108.4,1,0.505,2012,7,summer,90 35,0
2012-07-16T14:39:00Z,201207,OCEAN STARR,OS,29,MT,1,2012-07-16T14:54:04Z,33.416664,-117.905,90,30,0.01,88.1,1,0.505,2012,7,summer,90 30,0
2012-07-16T16:40:00Z,201207,OCEAN STARR,OS,30,MT,1,2012-07-16T16:55:00Z,33.485,-117.76666,90,28,0.02,77.9,1,0.505,2012,7,summer,90 28,0
2012-07-17T02:27:00Z,201207,OCEAN STARR,OS,34,MT,1,2012-07-17T02:41:58Z,33.89,-118.49,86.7,33,0.01,83.6,1,0.505,2012,7,summer,86.7 33,0
2012-07-17T04:53:00Z,201207,OCEAN STARR,OS,35,MT,1,2012-07-17T05:08:00Z,33.821667,-118.63,86.7,35,0.01,84.7,1,0.505,2012,7,summer,86.7 35,0
2012-07-17T12:30:00Z,201207,OCEAN STARR,OS,37,MT,1,2012-07-17T12:45:03Z,33.658333,-118.97,86.7,40,0.02,74.8,1,0.505,2012,7,summer,86.7 40,0
2012-07-17T16:14:00Z,201207,OCEAN STARR,OS,38,MT,1,2012-07-17T16:28:59Z,33.49,-119.31834,86.7,45,0.02,75,1,0.505,2012,7,summer,86.7 45,0
2012-07-17T22:07:00Z,201207,OCEAN STARR,OS,39,MT,1,2012-07-17T22:22:00Z,33.321667,-119.66333,86.7,50,0.01,101.7,1,0.505,2012,7,summer,86.7 50,0
2012-07-18T03:20:00Z,201207,OCEAN STARR,OS,40,MT,1,2012-07-18T03:35:01Z,33.155,-120.01,86.7,55,0.01,94.4,1,0.505,2012,7,summer,86.7 55,0
2012-07-18T07:37:00Z,201207,OCEAN STARR,OS,41,MT,1,2012-07-18T07:52:02Z,32.988335,-120.34333,86.7,60,0.01,94.8,1,0.505,2012,7,summer,86.7 60,0
2012-07-21T11:13:00Z,201207,OCEAN STARR,OS,53,MT,1,2012-07-21T11:28:07Z,33.741665,-120.41333,83.3,55,0.02,57.8,1,0.505,2012,7,summer,83.3 55,0
2012-07-21T15:12:00Z,201207,OCEAN STARR,OS,54,MT,1,2012-07-21T15:27:09Z,33.878334,-120.13167,83.3,51,0.02,81,1,0.505,2012,7,summer,83.3 51,0
2012-07-21T22:14:00Z,201207,OCEAN STARR,OS,55,MT,1,2012-07-21T22:29:00Z,34.175,-119.50667,83.3,42,0.01,85.7,1,0.505,2012,7,summer,83.3 42,0
2012-07-21T23:59:00Z,201207,OCEAN STARR,OS,56,MT,1,2012-07-22T00:14:01Z,34.225,-119.41167,83.3,40.6,0.01,84.7,1,0.505,2012,7,summer,83.3 40.6,0
2012-07-22T07:07:00Z,201207,OCEAN STARR,OS,58,MT,1,2012-07-22T07:22:01Z,34.27833,-120.026665,81.8,46.9,0.03,52.3,1,0.505,2012,7,summer,81.8 46.9,0
2012-07-22T20:01:00Z,201207,OCEAN STARR,OS,60,MT,1,2012-07-22T20:16:02Z,34.451668,-120.52333,80,51,0.02,69.9,1,0.505,2012,7,summer,80 51,0
2012-07-23T01:02:00Z,201207,OCEAN STARR,OS,62,MT,1,2012-07-23T01:17:00Z,34.318333,-120.8,80,55,0.02,74.7,1,0.505,2012,7,summer,80 55,0
2012-07-23T05:39:00Z,201207,OCEAN STARR,OS,63,MT,1,2012-07-23T05:54:02Z,34.151665,-121.15,80,60,0.02,62.8,1,0.505,2012,7,summer,80 60,0
2012-07-25T15:56:00Z,201207,OCEAN STARR,OS,72,MT,1,2012-07-25T16:11:00Z,34.721664,-121.54667,76.7,60,0.01,98.9,1,0.505,2012,7,summer,76.7 60,0
2012-07-25T22:15:00Z,201207,OCEAN STARR,OS,73,MT,1,2012-07-25T22:29:55Z,34.888332,-121.2,76.7,55,0.01,104.2,1,0.505,2012,7,summer,76.7 55,0
2012-07-26T01:17:00Z,201207,OCEAN STARR,OS,74,MT,1,2012-07-26T01:32:00Z,35.023335,-120.915,76.7,51,0.01,109.1,1,0.505,2012,7,summer,76.7 51,0
2012-07-26T03:20:00Z,201207,OCEAN STARR,OS,75,MT,1,2012-07-26T03:35:04Z,35.088333,-120.778336,76.7,49,0.02,74.3,1,0.505,2012,7,summer,76.7 49,0
2012-10-19T22:51:00Z,201210,NEW HORIZON,NH,1,MT,1,2012-10-19T23:06:07Z,32.958332,-117.308334,93.3,26.7,0.01,86.3,1,0.505,2012,10,fall,93.3 26.7,0
2012-10-20T08:16:00Z,201210,NEW HORIZON,NH,4,MT,1,2012-10-20T08:30:59Z,32.915,-117.395,93.3,28,0.01,92.9,1,0.505,2012,10,fall,93.3 28,0
2012-10-20T12:20:00Z,201210,NEW HORIZON,NH,5,MT,1,2012-10-20T12:35:07Z,32.84833,-117.53,93.3,30,0.02,80.9,1,0.505,2012,10,fall,93.3 30,0
2012-10-20T16:30:00Z,201210,NEW HORIZON,NH,6,MT,1,2012-10-20T16:45:17Z,32.666664,-117.87,93.3,35,0.01,82.6,1,0.505,2012,10,fall,93.3 35,0
2012-10-20T20:51:00Z,201210,NEW HORIZON,NH,7,MT,1,2012-10-20T21:06:01Z,32.513332,-118.21,93.3,40,0.01,95.2,1,0.505,2012,10,fall,93.3 40,0
2012-10-21T00:58:00Z,201210,NEW HORIZON,NH,8,MT,1,2012-10-21T01:13:01Z,32.345,-118.55333,93.3,45,0.01,89.4,1,0.505,2012,10,fall,93.3 45,0
2012-10-21T05:43:00Z,201210,NEW HORIZON,NH,9,MT,1,2012-10-21T05:57:59Z,32.181667,-118.89,93.3,50,0.01,99,1,0.505,2012,10,fall,93.3 50,0
2012-10-21T09:49:00Z,201210,NEW HORIZON,NH,10,MT,1,2012-10-21T10:03:55Z,32.013332,-119.235,93.3,55,0.01,89.9,1,0.505,2012,10,fall,93.3 55,0
2012-10-21T13:45:00Z,201210,NEW HORIZON,NH,11,MT,1,2012-10-21T14:00:01Z,31.848333,-119.57,93.3,60,0.02,80,1,0.505,2012,10,fall,93.3 60,0
2012-10-25T03:04:00Z,201210,NEW HORIZON,NH,24,MT,1,2012-10-25T03:18:55Z,32.41833,-119.958336,90,60,0.02,78,1,0.505,2012,10,fall,90 60,0
2012-10-25T14:09:00Z,201210,NEW HORIZON,NH,25,MT,1,2012-10-25T14:23:58Z,33.321667,-119.665,86.7,50,0.02,74.9,1,0.505,2012,10,fall,86.7 50,0
2012-10-25T19:12:00Z,201210,NEW HORIZON,NH,26,MT,1,2012-10-25T19:27:03Z,33.49,-119.31834,86.7,45,0.02,74,1,0.505,2012,10,fall,86.7 45,0
2012-10-26T00:16:00Z,201210,NEW HORIZON,NH,27,MT,1,2012-10-26T00:31:15Z,33.656666,-118.973335,86.7,40,0.02,76.6,1,0.505,2012,10,fall,86.7 40,0
2012-10-26T04:45:00Z,201210,NEW HORIZON,NH,28,MT,1,2012-10-26T05:00:17Z,33.823334,-118.628334,86.7,35,0.01,89.1,1,0.505,2012,10,fall,86.7 35,0
2012-10-26T09:23:00Z,201210,NEW HORIZON,NH,30,MT,1,2012-10-26T09:37:58Z,33.89,-118.49,86.7,33,0.01,96.2,1,0.505,2012,10,fall,86.7 33,1.0395011
2012-10-26T16:55:00Z,201210,NEW HORIZON,NH,33,MT,1,2012-10-26T17:09:58Z,33.485,-117.76833,90,28,0.01,102.3,1,0.505,2012,10,fall,90 28,0
2012-10-26T19:57:00Z,201210,NEW HORIZON,NH,34,MT,1,2012-10-26T20:11:54Z,33.42,-117.901665,90,30,0.01,96.9,1,0.505,2012,10,fall,90 30,0
2012-10-27T01:14:00Z,201210,NEW HORIZON,NH,35,MT,1,2012-10-27T01:29:02Z,33.25,-118.253334,90,35,0.01,96.5,1,0.505,2012,10,fall,90 35,0
2012-10-27T04:11:00Z,201210,NEW HORIZON,NH,36,MT,1,2012-10-27T04:26:00Z,33.185,-118.386665,90,37,0.02,81.6,1,0.505,2012,10,fall,90 37,0
2012-10-27T10:09:00Z,201210,NEW HORIZON,NH,37,MT,1,2012-10-27T10:23:57Z,32.91833,-118.935,90,45,0.01,90.4,1,0.505,2012,10,fall,90 45,0
2012-10-27T14:35:00Z,201210,NEW HORIZON,NH,38,MT,1,2012-10-27T14:50:03Z,32.655,-119.48167,90,53,0.01,85.3,1,0.505,2012,10,fall,90 53,0
2012-10-27T23:25:00Z,201210,NEW HORIZON,NH,39,MT,1,2012-10-27T23:40:00Z,33.156666,-120.003334,86.7,55,0.01,93.5,1,0.505,2012,10,fall,86.7 55,0
2012-10-28T03:51:00Z,201210,NEW HORIZON,NH,40,MT,1,2012-10-28T04:06:00Z,32.99,-120.35,86.7,60,0.01,85.8,1,0.505,2012,10,fall,86.7 60,0
2012-10-31T02:08:00Z,201210,NEW HORIZON,NH,51,MT,1,2012-10-31T02:23:00Z,33.578335,-120.755,83.3,60,0.01,82.8,1,0.505,2012,10,fall,83.3 60,0
2012-10-31T06:54:00Z,201210,NEW HORIZON,NH,52,MT,1,2012-10-31T07:09:03Z,33.746666,-120.41,83.3,55,0.01,93.5,1,0.505,2012,10,fall,83.3 55,0
2012-10-31T10:20:00Z,201210,NEW HORIZON,NH,53,MT,1,2012-10-31T10:34:54Z,33.878334,-120.13333,83.3,51,0.01,89.9,1,0.505,2012,10,fall,83.3 51,1.112347
2012-10-31T18:13:00Z,201210,NEW HORIZON,NH,55,MT,1,2012-10-31T18:27:56Z,34.22333,-119.41167,83.3,40.6,0.01,86.1,1,0.505,2012,10,fall,83.3 40.6,0
2012-10-31T20:31:00Z,201210,NEW HORIZON,NH,56,MT,1,2012-10-31T20:45:56Z,34.176666,-119.511665,83.3,42,0.01,104.4,1,0.505,2012,10,fall,83.3 42,0
2012-11-01T02:32:00Z,201210,NEW HORIZON,NH,58,MT,1,2012-11-01T02:47:06Z,34.275,-120.025,81.8,46.9,0.01,91.7,1,0.505,2012,10,fall,81.8 46.9,0
2012-11-01T08:14:00Z,201210,NEW HORIZON,NH,60,MT,1,2012-11-01T08:29:00Z,34.448334,-120.525,80,51,0.01,88.4,1,0.505,2012,10,fall,80 51,1.1312218
2012-11-01T11:51:00Z,201210,NEW HORIZON,NH,61,MT,1,2012-11-01T12:05:55Z,34.316666,-120.80167,80,55,0.01,88.4,1,0.505,2012,10,fall,80 55,0
2012-11-01T18:13:00Z,201210,NEW HORIZON,NH,62,MT,1,2012-11-01T18:27:50Z,34.145,-121.14333,80,60,0.01,94.3,1,0.505,2012,10,fall,80 60,1.0604454
2012-11-04T03:15:00Z,201210,NEW HORIZON,NH,71,MT,1,2012-11-04T03:30:15Z,34.721664,-121.54833,76.7,60,0.02,81.3,1,0.505,2012,10,fall,76.7 60,0
2012-11-04T07:55:00Z,201210,NEW HORIZON,NH,72,MT,1,2012-11-04T08:09:52Z,34.888332,-121.19833,76.7,55,0.01,87.2,1,0.505,2012,10,fall,76.7 55,8.027523
2012-11-04T11:31:00Z,201210,NEW HORIZON,NH,73,MT,1,2012-11-04T11:45:52Z,35.023335,-120.918335,76.7,51,0.01,95.7,1,0.505,2012,10,fall,76.7 51,8.359457
2012-11-04T13:45:00Z,201210,NEW HORIZON,NH,74,MT,1,2012-11-04T13:59:58Z,35.09,-120.778336,76.7,49,0.01,95,1,0.505,2012,10,fall,76.7 49,80
2013-01-11T21:52:00Z,201301,BELL M. SHIMADA,SH,1,MT,1,2013-01-11T22:07:00Z,32.953335,-117.31,93.3,26.7,0.01,99.6,1,0.505,2013,1,winter,93.3 26.7,0
2013-01-12T00:15:00Z,201301,BELL M. SHIMADA,SH,2,MT,1,2013-01-12T00:30:08Z,32.913334,-117.39333,93.3,28,0.02,80.3,1,0.505,2013,1,winter,93.3 28,0
2013-01-12T03:08:00Z,201301,BELL M. SHIMADA,SH,3,MT,1,2013-01-12T03:22:51Z,32.845,-117.53,93.3,30,0.02,66.4,1,0.505,2013,1,winter,93.3 30,0
2013-01-12T07:11:00Z,201301,BELL M. SHIMADA,SH,4,MT,1,2013-01-12T07:26:02Z,32.685,-117.871666,93.3,35,0.01,112.1,1,0.505,2013,1,winter,93.3 35,0
2013-01-12T11:07:00Z,201301,BELL M. SHIMADA,SH,5,MT,1,2013-01-12T11:22:04Z,32.516666,-118.21166,93.3,40,0.02,59.9,1,0.505,2013,1,winter,93.3 40,0
2013-01-12T15:05:00Z,201301,BELL M. SHIMADA,SH,6,MT,1,2013-01-12T15:20:01Z,32.35,-118.55167,93.3,45,0.01,90.6,1,0.505,2013,1,winter,93.3 45,0
2013-01-12T19:04:00Z,201301,BELL M. SHIMADA,SH,7,MT,1,2013-01-12T19:18:54Z,32.193333,-118.878334,93.3,50,0.01,104.4,1,0.505,2013,1,winter,93.3 50,0
2013-01-12T23:09:00Z,201301,BELL M. SHIMADA,SH,8,MT,1,2013-01-12T23:24:00Z,32.015,-119.22833,93.3,55,0.01,100.2,1,0.505,2013,1,winter,93.3 55,0
2013-01-13T03:14:00Z,201301,BELL M. SHIMADA,SH,9,MT,1,2013-01-13T03:28:46Z,31.848333,-119.565,93.3,60,0.02,76,1,0.505,2013,1,winter,93.3 60,0
2013-01-16T10:40:00Z,201301,BELL M. SHIMADA,SH,22,MT,1,2013-01-16T10:54:54Z,32.416664,-119.955,90,60,0.02,78.3,1,0.505,2013,1,winter,90 60,8.939975
2013-01-16T15:38:00Z,201301,BELL M. SHIMADA,SH,23,MT,1,2013-01-16T15:52:56Z,32.65333,-119.47833,90,53,0.02,66.4,1,0.505,2013,1,winter,90 53,0
2013-01-16T20:57:00Z,201301,BELL M. SHIMADA,SH,24,MT,1,2013-01-16T21:11:58Z,32.888332,-119.01,90,45,0.01,90.9,1,0.505,2013,1,winter,90 45,0
2013-01-17T03:31:00Z,201301,BELL M. SHIMADA,SH,25,MT,1,2013-01-17T03:45:55Z,33.178333,-118.388336,90,37,0.01,83.9,1,0.505,2013,1,winter,90 37,1.1918951
2013-01-17T06:34:00Z,201301,BELL M. SHIMADA,SH,26,MT,1,2013-01-17T06:48:59Z,33.251667,-118.24834,90,35,0.01,90.4,1,0.505,2013,1,winter,90 35,0
2013-01-17T10:38:00Z,201301,BELL M. SHIMADA,SH,27,MT,1,2013-01-17T10:53:00Z,33.416664,-117.903336,90,30,0.01,91.7,1,0.505,2013,1,winter,90 30,0
2013-01-17T15:55:00Z,201301,BELL M. SHIMADA,SH,29,MT,1,2013-01-17T16:10:07Z,33.481667,-117.763336,90,28,0.01,106.1,1,0.505,2013,1,winter,90 28,0
2013-01-18T00:46:00Z,201301,BELL M. SHIMADA,SH,32,MT,1,2013-01-18T01:01:00Z,33.89,-118.49834,86.7,33,0.01,87.6,0.4,0.505,2013,1,winter,86.7 33,0
2013-01-18T03:33:00Z,201301,BELL M. SHIMADA,SH,33,MT,1,2013-01-18T03:47:47Z,33.823334,-118.625,86.7,35,0.01,82.2,1,0.505,2013,1,winter,86.7 35,1.216545
2013-01-18T08:02:00Z,201301,BELL M. SHIMADA,SH,34,MT,1,2013-01-18T08:16:54Z,33.655,-118.97,86.7,40,0.01,86.8,1,0.505,2013,1,winter,86.7 40,0
2013-01-18T12:25:00Z,201301,BELL M. SHIMADA,SH,35,MT,1,2013-01-18T12:40:05Z,33.49,-119.315,86.7,45,0.01,104.6,1,0.505,2013,1,winter,86.7 45,0
2013-01-18T16:14:00Z,201301,BELL M. SHIMADA,SH,36,MT,1,2013-01-18T16:29:10Z,33.323334,-119.66333,86.7,50,0.02,77.6,1,0.505,2013,1,winter,86.7 50,0
2013-01-18T21:41:00Z,201301,BELL M. SHIMADA,SH,37,MT,1,2013-01-18T21:55:55Z,33.155,-120.00667,86.7,55,0.01,92.1,1,0.505,2013,1,winter,86.7 55,0
2013-01-19T01:58:00Z,201301,BELL M. SHIMADA,SH,38,MT,1,2013-01-19T02:13:02Z,32.991665,-120.35,86.7,60,0.01,100.8,1,0.505,2013,1,winter,86.7 60,0
2013-01-21T18:50:00Z,201301,BELL M. SHIMADA,SH,49,MT,1,2013-01-21T19:05:01Z,33.576668,-120.75166,83.3,60,0.01,92.8,1,0.505,2013,1,winter,83.3 60,1.0775862
2013-01-21T23:08:00Z,201301,BELL M. SHIMADA,SH,50,MT,1,2013-01-21T23:23:00Z,33.748333,-120.40667,83.3,55,0.01,112.4,1,0.505,2013,1,winter,83.3 55,16.014235
2013-01-22T02:22:00Z,201301,BELL M. SHIMADA,SH,51,MT,1,2013-01-22T02:37:01Z,33.876667,-120.13333,83.3,51,0.01,83,1,0.505,2013,1,winter,83.3 51,15.662651
2013-01-22T08:18:00Z,201301,BELL M. SHIMADA,SH,52,MT,1,2013-01-22T08:33:03Z,34.178333,-119.50833,83.3,42,0.01,94.8,1,0.505,2013,1,winter,83.3 42,50.63291
2013-01-22T10:06:00Z,201301,BELL M. SHIMADA,SH,53,MT,1,2013-01-22T10:21:04Z,34.226665,-119.42667,83.3,40.6,0.02,73,1,0.505,2013,1,winter,83.3 40.6,6.849315
2013-01-22T15:52:00Z,201301,BELL M. SHIMADA,SH,56,MT,1,2013-01-22T16:07:00Z,34.273335,-120.02333,81.8,46.9,0.01,82.5,1,0.505,2013,1,winter,81.8 46.9,3.6363637
2013-01-22T22:32:00Z,201301,BELL M. SHIMADA,SH,58,MT,1,2013-01-22T22:46:59Z,34.451668,-120.52,80,51,0.01,98,1,0.505,2013,1,winter,80 51,11.22449
2013-01-23T02:08:00Z,201301,BELL M. SHIMADA,SH,59,MT,1,2013-01-23T02:22:58Z,34.318333,-120.80167,80,55,0.01,98.8,1,0.505,2013,1,winter,80 55,11.133603
2013-01-23T06:19:00Z,201301,BELL M. SHIMADA,SH,60,MT,1,2013-01-23T06:34:07Z,34.15,-121.15,80,60,0.01,93.9,1,0.505,2013,1,winter,80 60,1.0649627
2013-01-25T12:36:00Z,201301,BELL M. SHIMADA,SH,69,MT,1,2013-01-25T12:51:04Z,34.72,-121.54667,76.7,60,0.01,93.3,1,0.505,2013,1,winter,76.7 60,4.2872453
2013-01-25T16:38:00Z,201301,BELL M. SHIMADA,SH,70,MT,1,2013-01-25T16:53:05Z,34.888332,-121.19833,76.7,55,0.02,76.8,1,0.505,2013,1,winter,76.7 55,0
2013-01-25T21:18:00Z,201301,BELL M. SHIMADA,SH,71,MT,1,2013-01-25T21:33:01Z,35.023335,-120.916664,76.7,51,0.01,89.4,1,0.505,2013,1,winter,76.7 51,0
2013-01-25T23:33:00Z,201301,BELL M. SHIMADA,SH,72,MT,1,2013-01-25T23:47:57Z,35.086666,-120.78,76.7,49,0.02,66.4,1,0.505,2013,1,winter,76.7 49,0
2013-04-07T02:18:00Z,201304,BELL M. SHIMADA,SH,1,MT,1,2013-04-07T02:33:00Z,32.956665,-117.308334,93.3,26.7,0.01,116,1,0.505,2013,4,spring,93.3 26.7,0
2013-04-07T05:45:00Z,201304,BELL M. SHIMADA,SH,3,MT,1,2013-04-07T06:00:04Z,32.906666,-117.4,93.3,28,0.01,103.4,1,0.505,2013,4,spring,93.3 28,0
2013-04-07T08:19:00Z,201304,BELL M. SHIMADA,SH,4,MT,1,2013-04-07T08:34:15Z,32.845,-117.53167,93.3,30,0.01,103.3,1,0.505,2013,4,spring,93.3 30,0
2013-04-07T12:01:00Z,201304,BELL M. SHIMADA,SH,5,MT,1,2013-04-07T12:16:04Z,32.68,-117.871666,93.3,35,0.01,91.9,1,0.505,2013,4,spring,93.3 35,0
2013-04-07T15:55:00Z,201304,BELL M. SHIMADA,SH,6,MT,1,2013-04-07T16:10:04Z,32.515,-118.21166,93.3,40,0.01,106,1,0.505,2013,4,spring,93.3 40,0
2013-04-07T21:09:00Z,201304,BELL M. SHIMADA,SH,7,MT,1,2013-04-07T21:24:00Z,32.346664,-118.55333,93.3,45,0.01,100.4,1,0.505,2013,4,spring,93.3 45,0.9960159
2013-04-08T01:33:00Z,201304,BELL M. SHIMADA,SH,8,MT,1,2013-04-08T01:48:00Z,32.181667,-118.888336,93.3,50,0.02,78.3,1,0.505,2013,4,spring,93.3 50,0
2013-04-09T16:26:00Z,201304,BELL M. SHIMADA,SH,10,MT,1,2013-04-09T16:41:04Z,33.25,-118.25,90,35,0.01,93.4,1,0.505,2013,4,spring,90 35,0
2013-04-09T21:03:00Z,201304,BELL M. SHIMADA,SH,11,MT,1,2013-04-09T21:17:58Z,33.41833,-117.90833,90,30,0.01,99.5,1,0.505,2013,4,spring,90 30,0
2013-04-09T23:28:00Z,201304,BELL M. SHIMADA,SH,12,MT,1,2013-04-09T23:42:56Z,33.483334,-117.76833,90,28,0.01,108.5,1,0.505,2013,4,spring,90 28,0
2013-04-10T07:53:00Z,201304,BELL M. SHIMADA,SH,16,MT,1,2013-04-10T08:07:54Z,33.89,-118.488335,86.7,33,0.01,93.5,1,0.505,2013,4,spring,86.7 33,5.347594
2013-04-10T10:38:00Z,201304,BELL M. SHIMADA,SH,17,MT,1,2013-04-10T10:53:00Z,33.823334,-118.62666,86.7,35,0.01,100.6,1,0.505,2013,4,spring,86.7 35,2.9821074
2013-04-10T14:59:00Z,201304,BELL M. SHIMADA,SH,18,MT,1,2013-04-10T15:14:00Z,33.655,-118.975,86.7,40,0.01,131.7,1,0.505,2013,4,spring,86.7 40,0
2013-04-10T19:09:00Z,201304,BELL M. SHIMADA,SH,19,MT,1,2013-04-10T19:23:56Z,33.491665,-119.31834,86.7,45,0.01,83.4,1,0.505,2013,4,spring,86.7 45,0
2013-04-11T03:12:00Z,201304,BELL M. SHIMADA,SH,20,MT,1,2013-04-11T03:27:00Z,32.92,-118.933334,90,45,0.01,106.7,1,0.505,2013,4,spring,90 45,0
2013-04-11T11:14:00Z,201304,BELL M. SHIMADA,SH,21,MT,1,2013-04-11T11:29:27Z,32.013332,-119.235,93.3,55,0.02,78.6,1,0.505,2013,4,spring,93.3 55,0
2013-04-11T13:53:00Z,201304,BELL M. SHIMADA,SH,22,MT,1,2013-04-11T14:08:09Z,31.848333,-119.56,93.3,60,0.01,97.2,1,0.505,2013,4,spring,93.3 60,0
